ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-08-15T14:57:58Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,216230,ZZ,179.210.188.235,Tsunami - Ao Vivo,Bruno Rosa,Tsunami,spotify:track:3lu8h7swSc4CmWYrxEmyws,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:00:55Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,177280,ZZ,179.210.188.235,Então Vem Cá - Ao Vivo,Mano Walter,Ao Vivo Em São Paulo - Deluxe,spotify:track:1FIaoiLn0E5ilfE5T0P9xx,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:04:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,184784,ZZ,179.210.188.235,Deixa pra Amanhã - Ao Vivo,Dilsinho,Deixa pra Amanhã,spotify:track:6hqJJY6rwAUS2zl9FsCQQH,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:04:09Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,9340,ZZ,179.210.188.235,Minha Condição - Ao Vivo,Raí Saia Rodada,Era Eu (Deluxe) [Ao Vivo],spotify:track:3gfhCZE3A1s7CyzdtRAyPr,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-15T15:07:32Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,201700,ZZ,179.210.188.235,Bom Ator - Ao Vivo,Jonas Esticado,Jonas In Brasília,spotify:track:54kk6e2KhSFX3WDlBQDZOD,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-15T15:10:46Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,194877,ZZ,179.210.188.235,O Destino Não Quis - Ao Vivo Em São Paulo,Maneva,Ao Vivo Em São Paulo,spotify:track:0XvhZQ0O5tF6ntlBohfJah,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:13:28Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,161850,ZZ,179.210.188.235,Piseiro - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:3hQpdtNGfMO8281hnpdLyb,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:19:05Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,166903,ZZ,179.210.188.235,Neném - Ao Vivo,Gabi Martins,Gabi Martins,spotify:track:2Yz14TQlxNXHmnkml4TyDL,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:22:20Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,195500,ZZ,179.210.188.235,Amanheceu,Wesley Safadão,Ws Em Casa 2,spotify:track:0BY4kShavWL9CWtnh48P39,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:24:41Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,140308,ZZ,179.210.188.235,Só Papai - Ao Vivo,Jonas Esticado,Jonas In Brasília,spotify:track:2izzpRA33FeyFVZDKZLMxW,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:29:43Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,182112,ZZ,179.210.188.235,Eu Sem Você do Lado - Ao Vivo,Mano Walter,Ao Vivo Em São Paulo - Deluxe,spotify:track:0NGdupAoUPqQpj7MoqEwDg,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:32:35Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,172328,ZZ,179.210.188.235,Promete Que Cê Vai Pensar - Ao Vivo,Lucca e Mateus,O Nosso Rolê,spotify:track:6lYqys5D065agAbyXTPmoc,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:36:09Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,214037,ZZ,179.210.188.235,Amizade É Pouco - Ao Vivo,Ícaro e Gilmar,A Gente Acertou,spotify:track:2zfomM1d6YxnYlrZQx1XCc,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:38:48Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,158960,ZZ,179.210.188.235,Juras de Amor (Vai Chorar) - Ao Vivo,Wesley Safadão,TBT (Ao Vivo),spotify:track:1a1KuK97CSE29fFqufkheK,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:40:10Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,82028,ZZ,179.210.188.235,Pão de Mel / Você Vai Ver / Temporal de Amor / Mil Corações - Ao Vivo,João Bosco e Gabriel,Pão de Mel / Você Vai Ver / Temporal de Amor / Mil Corações,spotify:track:1u27tMKLFKVP6OEYqeKf9W,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-15T15:43:26Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,195468,ZZ,179.210.188.235,Auge Da Saudade - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:1nrOBUqrOMRY8FoYXucCo3,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-15T15:46:31Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,185092,ZZ,179.210.188.235,Contrário - Ao Vivo,Jonas Esticado,Jonas In Brasília,spotify:track:0VSoUdPwyZlRXvgyl4FA6g,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T15:50:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,168251,ZZ,179.210.188.235,Nossa História - Ao Vivo,Wesley Safadão,TBT (Ao Vivo),spotify:track:6PrFJxAKcyZckCKbPeZNDf,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-15T15:55:53Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,222293,ZZ,179.210.188.235,Saudade Amarga - Ao Vivo,Xand Avião,Xperience Na Praia (ao Vivo),spotify:track:1xgKWNxSc5tEkdzO0Qc6yy,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-15T15:58:39Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,166000,ZZ,179.210.188.235,Manual do Sofrimento - Ao Vivo,Netto & Henrique,"Manual do Sofrimento, Vol. 1 (Ao Vivo)",spotify:track:7q1pNuZBd4WjYUNUvqXimT,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:01:17Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,158091,ZZ,179.210.188.235,Valeu Demais - Ao Vivo,Mano Walter,Ao Vivo Em São Paulo - Deluxe,spotify:track:15bcje0dA3mzgQiqjvhssH,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:04:21Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,183536,ZZ,179.210.188.235,Cabeça Voando,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,spotify:track:6wDzwmywQ2X8O0FN1IQGol,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:05:18Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,57527,ZZ,179.210.188.235,Mamãe Que É Mamãe,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,spotify:track:0ZIof6h8kl4LCZFy6VN5Kt,,,,,,,,trackdone,backbtn,False,False,False,,False
2020-08-15T16:08:23Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,183536,ZZ,179.210.188.235,Cabeça Voando,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,spotify:track:6wDzwmywQ2X8O0FN1IQGol,,,,,,,,backbtn,trackdone,False,False,False,,False
2020-08-15T16:08:25Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,2838,ZZ,179.210.188.235,Mamãe Que É Mamãe,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,spotify:track:0ZIof6h8kl4LCZFy6VN5Kt,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-15T16:12:03Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,181063,ZZ,179.210.188.235,Decide Aí - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:5yMPORszV6wDYkeNn4Ubng,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-15T16:16:03Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,164696,ZZ,179.210.188.235,Traidora (Acústico) - Ao Vivo,Bruno Rosa,Traidora (Acústico),spotify:track:0wgKjvmCKCPjThIrCGfFWL,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:19:09Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,186331,ZZ,179.210.188.235,Linguinha,Os Barões Da Pisadinha,Você Não Me Deu Moral,spotify:track:6eUgreA4CkmQ3xAyeIUexU,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:21:32Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,143461,ZZ,179.210.188.235,Álcool e Nicotina - Ao Vivo em Brasília,Diego & Victor Hugo,Diego & Victor Hugo Ao Vivo em Brasília,spotify:track:40U4HOvttBFY5jX8j0imRw,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:26:05Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,161750,ZZ,179.210.188.235,Meu Coração Pegou Ar - Ao Vivo,Jonas Esticado,Jonas In Brasília,spotify:track:6YFybKqjGoe29spSwY6vPg,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-15T16:28:13Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,128001,ZZ,179.210.188.235,Quarta Cadeira - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:2XQUyPQgZc48f0Mf3226vK,,,,,,,,trackdone,remote,False,False,False,,False
2020-08-15T16:28:13Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,128001,ZZ,179.210.188.235,Quarta Cadeira - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:2XQUyPQgZc48f0Mf3226vK,,,,,,,,trackdone,remote,False,False,False,,False
2020-08-15T17:38:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 8)",4918637,BR,179.210.188.235,,,,,Bônus #6 Martin Escobari e a importância de se abrir para a magia do caos,Stock Pickers,spotify:episode:0sfXNB57dg92p388lXUvDS,,,,,trackdone,unexpected-exit-while-paused,False,False,False,,False
2020-08-24T19:53:11Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,241904,BR,179.210.188.235,I'll Be There,Bad Wolves,N.A.T.I.O.N.,spotify:track:5t13eD2ExzEUB1N5D7eRM5,,,,,,,,remote,trackdone,False,False,False,,False
2020-08-24T19:57:08Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,237065,BR,179.210.188.235,Killing Me Slowly,Bad Wolves,N.A.T.I.O.N.,spotify:track:34lLAsdH4Y5TLf1B2SIj1I,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:02:19Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,171585,BR,179.210.188.235,LA Song,Bad Wolves,N.A.T.I.O.N.,spotify:track:6SeFrfHBszCyALjT0ghyz1,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T20:06:03Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,223222,BR,179.210.188.235,Back In The Days,Bad Wolves,N.A.T.I.O.N.,spotify:track:2G4qJPnFRXkoQbT6u3RvI3,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T20:10:33Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,202062,BR,179.210.188.235,Better Off This Way,Bad Wolves,N.A.T.I.O.N.,spotify:track:6ET1rcwgcuAepq5b2ZUu7F,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:13:45Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,191936,BR,179.210.188.235,Crying Game,Bad Wolves,N.A.T.I.O.N.,spotify:track:69K35iKd6wGmUR8fdrbs5v,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:17:01Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,195477,BR,179.210.188.235,Sober,Bad Wolves,N.A.T.I.O.N.,spotify:track:6Uaqf3LCwuVebfm5u3ndq9,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:18:38Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,97468,BR,179.210.188.235,The Consumerist,Bad Wolves,N.A.T.I.O.N.,spotify:track:4mSrLCsY4ja4uwxf1jkKJ5,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T20:21:27Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,167873,BR,179.210.188.235,Learn To Walk Again,Bad Wolves,N.A.T.I.O.N.,spotify:track:0WqNI4pN93epyGavKOHqgj,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T20:24:33Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,118269,BR,179.210.188.235,No Messiah,Bad Wolves,N.A.T.I.O.N.,spotify:track:4bqSES0mkm6RxFrRcIKHtj,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T20:24:34Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,457,BR,179.210.188.235,Heaven So Heartless,Bad Wolves,N.A.T.I.O.N.,spotify:track:77Oidu1uKuAEAUYS9nF0AE,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-08-24T20:24:35Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,191,BR,179.210.188.235,Foe Or Friend,Bad Wolves,N.A.T.I.O.N.,spotify:track:1fV6pmuV9ki4VhBniwtNGV,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-08-24T20:28:38Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,242438,BR,179.210.188.235,I'll Be There,Bad Wolves,N.A.T.I.O.N.,spotify:track:5t13eD2ExzEUB1N5D7eRM5,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T20:32:36Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,237065,BR,179.210.188.235,Killing Me Slowly,Bad Wolves,N.A.T.I.O.N.,spotify:track:34lLAsdH4Y5TLf1B2SIj1I,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:34:20Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,104938,BR,179.210.188.235,LA Song,Bad Wolves,N.A.T.I.O.N.,spotify:track:6SeFrfHBszCyALjT0ghyz1,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T20:34:27Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,6043,BR,179.210.188.235,Back In The Days,Bad Wolves,N.A.T.I.O.N.,spotify:track:2G4qJPnFRXkoQbT6u3RvI3,,,,,,,,fwdbtn,endplay,False,False,False,,False
2020-08-24T20:38:42Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,254805,BR,179.210.188.235,Zombie,Bad Wolves,Disobey,spotify:track:1eadPrzB2P0ikQcqhKSAtv,,,,,,,,clickrow,trackdone,False,False,False,,False
2020-08-24T20:42:23Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,220368,BR,179.210.188.235,Learn To Live,Bad Wolves,Disobey,spotify:track:6zROcM9OvgYBjvnOnJ6nHE,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:45:23Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,142856,BR,179.210.188.235,Jesus Slaves,Bad Wolves,Disobey,spotify:track:1asKgdeAbtEFuAzlZl5rOF,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T20:48:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,211747,BR,179.210.188.235,Run For Your Life,Bad Wolves,Disobey,spotify:track:6UqUxcDluuDHtsXuSKLerY,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T20:50:48Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,112284,BR,179.210.188.235,Better The Devil,Bad Wolves,Disobey,spotify:track:1XXhIiziAIalTAKFKlEGB4,,,,,,,,trackdone,endplay,False,False,False,,False
2020-08-24T20:54:06Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,197548,BR,179.210.188.235,Moça do Espelho - Ao Vivo,Jonas Esticado,Jonas In Brasília,spotify:track:6S22DN3YbdPJIRb5MEi7Mb,,,,,,,,clickrow,trackdone,False,False,False,,False
2020-08-24T20:56:28Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,142476,BR,179.210.188.235,Ciúme Lento (Ao Vivo em Goiânia),João Bosco & Vinicius,Ciúme Lento (Ao Vivo em Goiânia),spotify:track:0wevgTxqlVGwtz8JSe8sMr,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T20:59:16Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,167332,BR,179.210.188.235,Cacos - Ao Vivo,Matheus & Kauan,Intensamente Hoje!,spotify:track:6RwSREtb8zda5Xj8XvUyu7,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:02:09Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,173503,BR,179.210.188.235,Nem Doeu - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:260n4ECk9j4IEvTAVBYojl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:03:23Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,73582,BR,179.210.188.235,Volta Pra Casa,Lauana Prado,Em Frente,spotify:track:1IqDcpblDwrIx7PUrj30Gk,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T21:06:58Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,214230,BR,179.210.188.235,Linda Demais,Os Barões Da Pisadinha,Os Barões da Pisadinha As Melhores,spotify:track:5rQ7mtZn7eqaKLDzUuYWzI,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T21:10:23Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,174922,BR,179.210.188.235,Poema Bobo - Ao Vivo,Juan Marcus & Vinícius,Pra Todo Mundo Ver,spotify:track:19oVgnTelqQiilMMdo0uPR,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:10:31Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,8318,BR,179.210.188.235,Passarinho Que Voa - Ao Vivo,Lauana Prado,Livre,spotify:track:37jBMxVNUsWjiOcIipndcj,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T21:15:21Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,289945,BR,179.210.188.235,Bijuteria / Meu Segredo (Ao Vivo) - Acústico,Bruno Rosa,Bijuteria / Meu Segredo (Ao Vivo),spotify:track:7MAigrigZynUrNtP9d9eOM,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T21:18:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,158437,BR,179.210.188.235,Era Eu,Os Barões Da Pisadinha,Os Barões da Pisadinha Top Hits,spotify:track:32MM6MZTmxORmmFkleS76w,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:21:22Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,202261,BR,179.210.188.235,Te Amo Meu Pai - Ao Vivo,Bruno Rosa,Te Amo Meu Pai,spotify:track:5EXWGl2YE8bGf1kSVynOha,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:24:49Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,176945,BR,179.210.188.235,Amor Falso,Wesley Safadão,Amor Falso,spotify:track:1n36knZX4bQ6FvcNEISVe9,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:27:10Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,140598,BR,179.210.188.235,Escondido Dos Seus Pais,Os Barões Da Pisadinha,Melhores Os Barões da Pisadinha,spotify:track:4IjZjYR0zQHkdV8WyaqgJt,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T21:30:04Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,173952,BR,179.210.188.235,Plateia - Ao Vivo,Fernando & Sorocaba,#Isso é Churrasco (Ao Vivo) [Deluxe],spotify:track:03UlGexCDqWJwZXGXLjgef,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T21:31:50Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,106081,BR,179.210.188.235,Caçador de bocas - Ao vivo,João Gustavo e Murilo,Viciando 2,spotify:track:43KZx27qOXOhHPrN5LLbla,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T21:34:30Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,159642,BR,179.210.188.235,Perdeu Boy - Ao Vivo,Jonas Esticado,Jonas In Brasília,spotify:track:6Vp7WWPURoIaeNDnJUD82o,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T21:37:31Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,180390,BR,179.210.188.235,Idiota Favorito,Murilo Huff,"Pra Ouvir Tomando Uma, Vol. 1",spotify:track:6aNT2U9dAwdIqLob61h2oh,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:39:39Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,127739,BR,179.210.188.235,Quem É Seu Favorito,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,spotify:track:03HtU1mjqajbpswH54qn9I,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:42:37Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,178315,BR,179.210.188.235,"Cê Vai, Mas Volta - Ao Vivo",Mano Walter,Ao Vivo Em São Paulo - Deluxe,spotify:track:599lDXUDl3nwpdnZjMnL6w,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:45:28Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,171643,BR,179.210.188.235,Dona da Razão,Brenno,Dona da Razão,spotify:track:2Pa86tygZlYAVHqtteQlIl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T21:46:32Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,63628,BR,179.210.188.235,O Nosso Santo Bateu - Ao Vivo,Matheus & Kauan,10 Anos Na Praia,spotify:track:1jrwbQHRWROffzZlJbERe7,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T21:50:07Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,214690,BR,179.210.188.235,Por Toda Vida / Falando Sério (Acústico) - Ao Vivo,Bruno Rosa,Por Toda Vida / Falando Sério,spotify:track:7EUmArbmURRTWn1eNTTkft,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-08-24T21:58:04Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,195758,BR,179.210.188.235,Estrela do céu,UM44K,Tudo que sonhamos,spotify:track:1GI6YBBGCwwds5vCcmYsgv,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-08-24T22:01:59Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,157186,BR,179.210.188.235,Gênero Modão - Ao Vivo,Vitor & Cadu,Vitor & Cadu In CG,spotify:track:2XJbimMa4byokWvMF9vc1V,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-08-24T22:02:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,1027,BR,179.210.188.235,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,Yasmin Santos Ao Vivo em São Paulo - EP 3,spotify:track:4pnlRYoaaGu24SuC3et5Pv,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
