Município;Ano
Itaipulândia (PR);11984
Itambaracá (PR);5874
Itambé (PR);6215
Itapejara d'Oeste (PR);12766
Itaperuçu (PR);32890
Itaúna do Sul (PR);3620
Ivaí (PR);13473
Ivaiporã (PR);33529
Ivaté (PR);6833
Ivatuba (PR);2705
Jaboti (PR);5576
Jacarezinho (PR);41400
Jaguapitã (PR);15719
Jaguariaíva (PR);36231
Jandaia do Sul (PR);21851
Janiópolis (PR);5835
Japira (PR);5060
Japurá (PR);9354
Jardim Alegre (PR);12130
Jardim Olinda (PR);1353
Jataizinho (PR);11971
Jesuítas (PR);10860
Joaquim Távora (PR);12280
Jundiaí do Sul (PR);3366
Juranda (PR);7898
Jussara (PR);6795
Kaloré (PR);4657
Lapa (PR);45857
Laranjal (PR);5575
Laranjeiras do Sul (PR);33103
Leópolis (PR);3751
Lidianópolis (PR);3989
Lindoeste (PR);5226
Loanda (PR);23813
Lobato (PR);4693
Londrina (PR);577318
Luiziana (PR);6696
Lunardelli (PR);4902
Lupionópolis (PR);4911
Mallet (PR);13655
Mamborê (PR);13572
Mandaguaçu (PR);33752
Mandaguari (PR);38050
Mandirituba (PR);28761
Manfrinópolis (PR);2761
Mangueirinha (PR);16764
Manoel Ribas (PR);14576
Marechal Cândido Rondon (PR);58140
Maria Helena (PR);5935
Marialva (PR);44098
Marilândia do Sul (PR);8774
Marilena (PR);7409
Mariluz (PR);9934
Maringá (PR);425983
Mariópolis (PR);6475
Maripá (PR);6767
Marmeleiro (PR);16386
Marquinho (PR);4521
Marumbi (PR);4778
Matelândia (PR);19022
Matinhos (PR);41416
Mato Rico (PR);3237
Mauá da Serra (PR);9628
Medianeira (PR);57120
Mercedes (PR);6136
Mirador (PR);2258
Miraselva (PR);2008
Missal (PR);11301
Moreira Sales (PR);11137
Morretes (PR);18908
Munhoz de Melo (PR);4045
Nossa Senhora das Graças (PR);3685
Nova Aliança do Ivaí (PR);1327
Nova América da Colina (PR);3299
Nova Aurora (PR);14219
Nova Cantu (PR);6799
Nova Esperança (PR);27142
Nova Esperança do Sudoeste (PR);5744
Nova Fátima (PR);7201
Nova Laranjeiras (PR);12287
Nova Londrina (PR);13085
Nova Olímpia (PR);5960
Nova Santa Bárbara (PR);4280
Nova Santa Rosa (PR);8535
Nova Prata do Iguaçu (PR);13196
Nova Tebas (PR);6870
Novo Itacolomi (PR);3210
Ortigueira (PR);24627
Ourizona (PR);3206
Ouro Verde do Oeste (PR);7031
Paiçandu (PR);48207
Palmas (PR);49891
Palmeira (PR);34806
Palmital (PR);12967
Palotina (PR);36623
Paraíso do Norte (PR);13634
Paranacity (PR);9597
Paranaguá (PR);149819
Paranapoema (PR);2378
Paranavaí (PR);95525
Pato Bragado (PR);5939
Pato Branco (PR);96602
Paula Freitas (PR);5778
Paulo Frontin (PR);6369
Peabiru (PR);13496
Perobal (PR);7496
Pérola (PR);12275
Pérola d'Oeste (PR);6235
Piên (PR);14179
Pinhais (PR);131199
Pinhalão (PR);6707
Pinhal de São Bento (PR);2819
Pinhão (PR);30472
Piraí do Sul (PR);24000
Piraquara (PR);124934
Pitanga (PR);34513
Pitangueiras (PR);3121
Planaltina do Paraná (PR);4123
Planalto (PR);14663
Ponta Grossa (PR);372562
Pontal do Paraná (PR);32426
Porecatu (PR);11438
Porto Amazonas (PR);4099
Porto Barreiro (PR);3078
Porto Rico (PR);3316
Porto Vitória (PR);3549
Prado Ferreira (PR);3799
Pranchita (PR);5833
Presidente Castelo Branco (PR);4336
Primeiro de Maio (PR);10121
Prudentópolis (PR);50428
Quarto Centenário (PR);4170
Quatiguá (PR);8357
Quatro Barras (PR);25109
Quatro Pontes (PR);4636
Quedas do Iguaçu (PR);31405
Querência do Norte (PR);10693
Quinta do Sol (PR);5060
Quitandinha (PR);18823
Ramilândia (PR);4293
Rancho Alegre (PR);3501
Rancho Alegre D'Oeste (PR);2638
Realeza (PR);19903
Rebouças (PR);14754
Renascença (PR);6946
Reserva (PR);24851
Reserva do Iguaçu (PR);6543
Ribeirão Claro (PR);12770
Ribeirão do Pinhal (PR);13180
Rio Azul (PR);14214
Rio Bom (PR);3223
Rio Bonito do Iguaçu (PR);14234
Rio Branco do Ivaí (PR);3850
Rio Branco do Sul (PR);39307
Rio Negro (PR);31992
Rolândia (PR);74935
Roncador (PR);11371
Rondon (PR);9240
Rosário do Ivaí (PR);5491
Sabáudia (PR);9320
Salgado Filho (PR);4097
Salto do Itararé (PR);5267
Salto do Lontra (PR);15636
Santa Amélia (PR);3386
Santa Cecília do Pavão (PR);3375
Santa Cruz de Monte Castelo (PR);8806
Santa Fé (PR);11669
Santa Helena (PR);26341
Santa Inês (PR);1760
Santa Isabel do Ivaí (PR);9059
Santa Izabel do Oeste (PR);14385
Santa Lúcia (PR);3657
Santa Maria do Oeste (PR);9985
Santa Mariana (PR);11034
Santa Mônica (PR);3373
Santana do Itararé (PR);5628
Santa Tereza do Oeste (PR);13749
Santa Terezinha de Itaipu (PR);25055
Santo Antônio da Platina (PR);45534
Santo Antônio do Caiuá (PR);2496
Santo Antônio do Paraíso (PR);2116
Santo Antônio do Sudoeste (PR);24644
Santo Inácio (PR);6397
São Carlos do Ivaí (PR);6712
São Jerônimo da Serra (PR);10913
São João (PR);12230
São João do Caiuá (PR);5620
São João do Ivaí (PR);10700
São João do Triunfo (PR);13923
São Jorge d'Oeste (PR);9550
São Jorge do Ivaí (PR);5193
São Jorge do Patrocínio (PR);6659
São José da Boa Vista (PR);6060
São José das Palmeiras (PR);4030
São José dos Pinhais (PR);345644
São Manoel do Paraná (PR);2173
São Mateus do Sul (PR);43413
São Miguel do Iguaçu (PR);30198
São Pedro do Iguaçu (PR);5769
São Pedro do Ivaí (PR);8611
São Pedro do Paraná (PR);2722
São Sebastião da Amoreira (PR);8100
São Tomé (PR);5290
Sapopema (PR);6784
Sarandi (PR);125785
Saudade do Iguaçu (PR);6342
Sengés (PR);17344
Serranópolis do Iguaçu (PR);5138
Sertaneja (PR);5667
Sertanópolis (PR);16183
Siqueira Campos (PR);23712
Sulina (PR);3495
Tamarana (PR);10645
Tamboara (PR);4979
Tapejara (PR);16255
Tapira (PR);5813
Teixeira Soares (PR);9581
Telêmaco Borba (PR);77182
Terra Boa (PR);18048
Terra Rica (PR);14989
Terra Roxa (PR);18548
Tibagi (PR);20304
Tijucas do Sul (PR);18279
Toledo (PR);158620
Tomazina (PR);8495
Três Barras do Paraná (PR);11197
Tunas do Paraná (PR);6302
Tuneiras do Oeste (PR);8095
Tupãssi (PR);8204
Turvo (PR);14443
Ubiratã (PR);25517
Umuarama (PR);121972
União da Vitória (PR);56397
Uniflor (PR);2121
Uraí (PR);10407
Wenceslau Braz (PR);19430
Ventania (PR);9779
Vera Cruz do Oeste (PR);8227
Verê (PR);8051
Alto Paraíso (PR);3077
Doutor Ulysses (PR);5773
Virmond (PR);3842
Vitorino (PR);10280
Xambrê (PR);5851
Abdon Batista (SC);2633
Abelardo Luz (SC);17736
Agrolândia (SC);11491
Agronômica (SC);6394
Água Doce (SC);6625
Águas de Chapecó (SC);6128
Águas Frias (SC);2963
Águas Mornas (SC);7082
Alfredo Wagner (SC);10862
Alto Bela Vista (SC);1860
Anchieta (SC);5984
Angelina (SC);5472
Anita Garibaldi (SC);8367
Anitápolis (SC);3726
Antônio Carlos (SC);12118
Apiúna (SC);10020
Arabutã (SC);4487
Araquari (SC);50178
Araranguá (SC);75597
Armazém (SC);9188
Arroio Trinta (SC);3628
Arvoredo (SC);2600
Ascurra (SC);8635
Atalanta (SC);3270
Aurora (SC);7127
Balneário Arroio do Silva (SC);17215
Balneário Camboriú (SC);148758
Balneário Barra do Sul (SC);16360
Balneário Gaivota (SC);17306
Bandeirante (SC);3243
Barra Bonita (SC);1662
Barra Velha (SC);50730
Bela Vista do Toldo (SC);5950
Belmonte (SC);2709
Benedito Novo (SC);10738
Biguaçu (SC);82028
Blumenau (SC);380597
Bocaina do Sul (SC);3618
Bombinhas (SC);27732
Bom Jardim da Serra (SC);4028
Bom Jesus (SC);2872
Bom Jesus do Oeste (SC);2234
Bom Retiro (SC);8468
Botuverá (SC);5623
Braço do Norte (SC);35534
Braço do Trombudo (SC);4203
Brunópolis (SC);2466
Brusque (SC);151949
Caçador (SC);75998
Caibi (SC);6431
Calmon (SC);3513
Camboriú (SC);113525
Capão Alto (SC);2647
Campo Alegre (SC);12815
Campo Belo do Sul (SC);7342
Campo Erê (SC);9838
Campos Novos (SC);38656
Canelinha (SC);13413
Canoinhas (SC);56721
Capinzal (SC);24176
Capivari de Baixo (SC);24799
Catanduvas (SC);10938
Caxambu do Sul (SC);4732
Celso Ramos (SC);2860
Cerro Negro (SC);3326
Chapadão do Lageado (SC);3036
Chapecó (SC);275959
Cocal do Sul (SC);17912
Concórdia (SC);85982
Cordilheira Alta (SC);5099
Coronel Freitas (SC);10583
Coronel Martins (SC);2028
Corupá (SC);15781
Correia Pinto (SC);16163
Criciúma (SC);225281
Cunha Porã (SC);11208
Cunhataí (SC);2018
Curitibanos (SC);41512
Descanso (SC);8660
Dionísio Cerqueira (SC);15294
Dona Emma (SC);4388
Doutor Pedrinho (SC);3719
Entre Rios (SC);3525
Ermo (SC);2349
Erval Velho (SC);5081
Faxinal dos Guedes (SC);11486
Flor do Sertão (SC);1850
Florianópolis (SC);576361
Formosa do Sul (SC);2743
Forquilhinha (SC);33929
Fraiburgo (SC);34148
Frei Rogério (SC);2442
Galvão (SC);3200
Garopaba (SC);32962
Garuva (SC);19554
Gaspar (SC);76982
Governador Celso Ramos (SC);17920
Grão-Pará (SC);6397
Gravatal (SC);12989
Guabiruba (SC);26082
Guaraciaba (SC);11040
Guaramirim (SC);49941
Guarujá do Sul (SC);4899
Guatambú (SC);9267
Herval d'Oeste (SC);22173
Ibiam (SC);2055
Ibicaré (SC);3304
Ibirama (SC);20663
Içara (SC);62455
Ilhota (SC);18197
Imaruí (SC);12127
Imbituba (SC);56107
Imbuia (SC);6139
Indaial (SC);76333
Iomerê (SC);2953
Ipira (SC);4635
Iporã do Oeste (SC);9672
Ipuaçu (SC);8046
Ipumirim (SC);8065
Iraceminha (SC);4005
Irani (SC);10497
Irati (SC);2100
Irineópolis (SC);10437
Itá (SC);7310
Itaiópolis (SC);22741
Itajaí (SC);287289
Itapema (SC);83330
Itapiranga (SC);17149
Itapoá (SC);34546
Ituporanga (SC);28042
Jaborá (SC);4435
Jacinto Machado (SC);10813
Jaguaruna (SC);21284
Jaraguá do Sul (SC);195753
Jardinópolis (SC);1808
Joaçaba (SC);31509
Joinville (SC);654888
José Boiteux (SC);6307
Jupiá (SC);2675
Lacerdópolis (SC);2296
Lages (SC);171609
Laguna (SC);43992
Lajeado Grande (SC);1771
Laurentino (SC);8427
Lauro Müller (SC);14622
Lebon Régis (SC);11605
Leoberto Leal (SC);3381
Lindóia do Sul (SC);4611
Lontras (SC);13586
Luiz Alves (SC);12126
Luzerna (SC);5931
Macieira (SC);1800
Mafra (SC);57023
Major Gercino (SC);3258
Major Vieira (SC);7545
Maracajá (SC);8213
Maravilha (SC);30155
Marema (SC);2219
Massaranduba (SC);17897
Matos Costa (SC);2795
Meleiro (SC);7127
Mirim Doce (SC);2554
Modelo (SC);4156
Mondaí (SC);10216
Monte Carlo (SC);9235
Monte Castelo (SC);7787
Morro da Fumaça (SC);19265
Morro Grande (SC);3085
Navegantes (SC);93619
Nova Erechim (SC);5408
Nova Itaberaba (SC);4648
Nova Trento (SC);14252
Nova Veneza (SC);13968
Novo Horizonte (SC);2670
Orleans (SC);24474
Otacílio Costa (SC);17780
Ouro (SC);7091
Ouro Verde (SC);2203
Paial (SC);1992
Painel (SC);2228
Palhoça (SC);245477
Palma Sola (SC);7709
Palmeira (SC);2640
Palmitos (SC);15812
Papanduva (SC);19667
Paraíso (SC);4376
Passo de Torres (SC);14284
Passos Maia (SC);4032
Paulo Lopes (SC);9661
Pedras Grandes (SC);4343
Penha (SC);36124
Peritiba (SC);3039
Pescaria Brava (SC);10531
Petrolândia (SC);6942
Balneário Piçarras (SC);29725
Pinhalzinho (SC);23379
Pinheiro Preto (SC);3598
Piratuba (SC);6053
Planalto Alegre (SC);3053
Pomerode (SC);36392
Ponte Alta (SC);4430
Ponte Alta do Norte (SC);3249
Ponte Serrada (SC);10764
Porto Belo (SC);30590
Porto União (SC);33727
Pouso Redondo (SC);17836
Praia Grande (SC);8602
Presidente Castello Branco (SC);1711
Presidente Getúlio (SC);21293
Presidente Nereu (SC);2345
Princesa (SC);3054
Quilombo (SC);11359
Rancho Queimado (SC);3435
Rio das Antas (SC);6386
Rio do Campo (SC);6613
Rio do Oeste (SC);8008
Rio dos Cedros (SC);11163
Rio do Sul (SC);76390
Rio Fortuna (SC);5006
Rio Negrinho (SC);40168
Rio Rufino (SC);2432
Riqueza (SC);4835
Rodeio (SC);13321
Romelândia (SC);4757
Salete (SC);7643
Saltinho (SC);3633
Salto Veloso (SC);4486
Sangão (SC);13567
Santa Cecília (SC);15764
Santa Helena (SC);2473
Santa Rosa de Lima (SC);2128
Santa Rosa do Sul (SC);10288
Santa Terezinha (SC);8077
Santa Terezinha do Progresso (SC);2562
Santiago do Sul (SC);1714
Santo Amaro da Imperatriz (SC);29392
São Bernardino (SC);2719
São Bento do Sul (SC);86851
São Bonifácio (SC);2986
São Carlos (SC);10460
São Cristóvão do Sul (SC);6389
São Domingos (SC);9356
São Francisco do Sul (SC);55784
São João do Oeste (SC);6446
São João Batista (SC);34733
São João do Itaperiú (SC);4732
São João do Sul (SC);9126
São Joaquim (SC);26852
São José (SC);289949
São José do Cedro (SC);14491
São José do Cerrito (SC);8755
São Lourenço do Oeste (SC);25770
São Ludgero (SC);14211
São Martinho (SC);3501
São Miguel da Boa Vista (SC);1788
São Miguel do Oeste (SC);46969
São Pedro de Alcântara (SC);6076
Saudades (SC);10680
Schroeder (SC);21273
Seara (SC);19241
Serra Alta (SC);3367
Siderópolis (SC);14087
Sombrio (SC);31397
Sul Brasil (SC);2894
Taió (SC);18808
Tangará (SC);8189
Tigrinhos (SC);2480
Tijucas (SC);56674
Timbé do Sul (SC);5495
Timbó (SC);48903
Timbó Grande (SC);7503
Três Barras (SC);20373
Treviso (SC);3895
Treze de Maio (SC);7585
Treze Tílias (SC);9308
Trombudo Central (SC);7532
Tubarão (SC);115495
Tunápolis (SC);5054
Turvo (SC);13492
União do Oeste (SC);2801
Urubici (SC);11048
Urupema (SC);2735
Urussanga (SC);21395
Vargeão (SC);3716
Vargem (SC);2632
Vargem Bonita (SC);4615
Vidal Ramos (SC);6275
Videira (SC);58299
Vitor Meireles (SC);5492
Witmarsum (SC);4451
Xanxerê (SC);54194
Xavantina (SC);3627
Xaxim (SC);33902
Zortéa (SC);4170
Balneário Rincão (SC);17226
Aceguá (RS);4253
Água Santa (RS);4000
Agudo (RS);16346
Ajuricaba (RS);6848
Alecrim (RS);6228
Alegrete (RS);74329
Alegria (RS);3711
Almirante Tamandaré do Sul (RS);2008
Alpestre (RS);7243
Alto Alegre (RS);1837
Alto Feliz (RS);3143
Alvorada (RS);194116
Amaral Ferrador (RS);5394
Ametista do Sul (RS);7822
André da Rocha (RS);1157
Anta Gorda (RS);6080
Antônio Prado (RS);13328
Arambaré (RS);4211
Araricá (RS);8794
Aratiba (RS);6618
Arroio do Meio (RS);22490
Arroio do Sal (RS);11384
Arroio do Padre (RS);2651
Arroio dos Ratos (RS);14923
Arroio do Tigre (RS);12296
Arroio Grande (RS);17887
Arvorezinha (RS);10545
Augusto Pestana (RS);7302
Áurea (RS);3460
Bagé (RS);121900
Balneário Pinhal (RS);15371
Barão (RS);6489
Barão de Cotegipe (RS);7313
Barão do Triunfo (RS);5983
Barracão (RS);4920
Barra do Guarita (RS);3230
Barra do Quaraí (RS);4337
Barra do Ribeiro (RS);12475
Barra do Rio Azul (RS);1724
Barra Funda (RS);2555
Barros Cassal (RS);9442
Benjamin Constant do Sul (RS);2120
Bento Gonçalves (RS);127775
Boa Vista das Missões (RS);1969
Boa Vista do Buricá (RS);7125
Boa Vista do Cadeado (RS);2271
Boa Vista do Incra (RS);2315
Boa Vista do Sul (RS);2815
Bom Jesus (RS);11431
Bom Princípio (RS);13650
Bom Progresso (RS);2134
Bom Retiro do Sul (RS);12578
Boqueirão do Leão (RS);6215
Bossoroca (RS);5988
Bozano (RS);2195
Braga (RS);3326
Brochier (RS);5079
Butiá (RS);19433
Caçapava do Sul (RS);33508
Cacequi (RS);11324
Cachoeira do Sul (RS);82250
Cachoeirinha (RS);141303
Cacique Doble (RS);4694
Caibaté (RS);4797
Caiçara (RS);4933
Camaquã (RS);63959
Camargo (RS);3056
Cambará do Sul (RS);6492
Campestre da Serra (RS);3311
Campina das Missões (RS);6001
Campinas do Sul (RS);5390
Campo Bom (RS);64704
Campo Novo (RS);5068
Campos Borges (RS);3693
Candelária (RS);29783
Cândido Godói (RS);6421
Candiota (RS);10992
Canela (RS);50613
Canguçu (RS);50998
Canoas (RS);359554
Canudos do Vale (RS);1687
Capão Bonito do Sul (RS);1769
Capão da Canoa (RS);66012
Capão do Cipó (RS);3186
Capão do Leão (RS);27389
Capivari do Sul (RS);4079
Capela de Santana (RS);11416
Capitão (RS);2991
Carazinho (RS);63638
Caraá (RS);7553
Carlos Barbosa (RS);31528
Carlos Gomes (RS);1387
Casca (RS);9689
Caseiros (RS);3064
Catuípe (RS);8840
Caxias do Sul (RS);479256
Centenário (RS);2779
Cerrito (RS);5915
Cerro Branco (RS);3865
Cerro Grande (RS);2429
Cerro Grande do Sul (RS);9343
Cerro Largo (RS);14009
Chapada (RS);9748
Charqueadas (RS);36109
Charrua (RS);2807
Chiapetta (RS);3992
Chuí (RS);6405
Chuvisca (RS);4686
Cidreira (RS);17538
Ciríaco (RS);4215
Colinas (RS);2474
Colorado (RS);3319
Condor (RS);6539
Constantina (RS);10623
Coqueiro Baixo (RS);1311
Coqueiros do Sul (RS);2251
Coronel Barros (RS);2892
Coronel Bicaco (RS);6230
Coronel Pilar (RS);1638
Cotiporã (RS);3926
Coxilha (RS);2719
Crissiumal (RS);13127
Cristal (RS);7454
Cristal do Sul (RS);2746
Cruz Alta (RS);60486
Cruzaltense (RS);1655
Cruzeiro do Sul (RS);12571
David Canabarro (RS);4403
Derrubadas (RS);2797
Dezesseis de Novembro (RS);2544
Dilermando de Aguiar (RS);2859
Dois Irmãos (RS);31769
Dois Irmãos das Missões (RS);2133
Dois Lajeados (RS);3158
Dom Feliciano (RS);13291
Dom Pedro de Alcântara (RS);2617
Dom Pedrito (RS);38094
Dona Francisca (RS);3136
Doutor Maurício Cardoso (RS);4542
Doutor Ricardo (RS);1925
Eldorado do Sul (RS);40954
Encantado (RS);23494
Encruzilhada do Sul (RS);24280
Engenho Velho (RS);1317
Entre-Ijuís (RS);9364
Entre Rios do Sul (RS);2731
Erebango (RS);3121
Erechim (RS);109497
Ernestina (RS);3097
Herval (RS);6307
Erval Grande (RS);5029
Erval Seco (RS);6902
Esmeralda (RS);3264
Esperança do Sul (RS);3294
Espumoso (RS);15478
Estação (RS);5688
Estância Velha (RS);49440
Esteio (RS);78181
Estrela (RS);33243
Estrela Velha (RS);3120
Eugênio de Castro (RS);2685
Fagundes Varela (RS);2620
Farroupilha (RS);72477
Faxinal do Soturno (RS);6846
Faxinalzinho (RS);2572
Fazenda Vilanova (RS);4399
Feliz (RS);13979
Flores da Cunha (RS);31973
Floriano Peixoto (RS);1694
Fontoura Xavier (RS);9721
Formigueiro (RS);6533
Forquetinha (RS);2441
Fortaleza dos Valos (RS);4569
Frederico Westphalen (RS);33684
Garibaldi (RS);35522
Garruchos (RS);2729
Gaurama (RS);5780
General Câmara (RS);7751
Gentil (RS);1783
Getúlio Vargas (RS);16950
Giruá (RS);16282
Glorinha (RS);7842
Gramado (RS);41621
Gramado dos Loureiros (RS);2049
Gramado Xavier (RS);3356
Gravataí (RS);275294
Guabiju (RS);1442
Guaíba (RS);95956
Guaporé (RS);26138
Guarani das Missões (RS);7553
Harmonia (RS);5524
Herveiras (RS);2608
Horizontina (RS);19246
Hulha Negra (RS);6102
Humaitá (RS);4774
Ibarama (RS);3793
Ibiaçá (RS);4618
Ibiraiaras (RS);6830
Ibirapuitã (RS);3793
Ibirubá (RS);22082
Igrejinha (RS);34763
Ijuí (RS);87775
Ilópolis (RS);4245
Imbé (RS);27931
Imigrante (RS);3148
Independência (RS);6558
Inhacorá (RS);2049
Ipê (RS);5496
Ipiranga do Sul (RS);1750
Iraí (RS);7624
Itaara (RS);5706
Itacurubi (RS);3042
Itapuca (RS);1967
Itaqui (RS);36830
Itati (RS);2695
Itatiba do Sul (RS);3249
Ivorá (RS);1964
Ivoti (RS);23533
Jaboticaba (RS);3850
Jacuizinho (RS);2070
Jacutinga (RS);3401
Jaguarão (RS);27406
Jaguari (RS);10779
Jaquirana (RS);3755
Jari (RS);3414
Jóia (RS);7305
Júlio de Castilhos (RS);18557
Lagoa Bonita do Sul (RS);2287
Lagoão (RS);5429
Lagoa dos Três Cantos (RS);1779
Lagoa Vermelha (RS);28617
Lajeado (RS);96651
Lajeado do Bugre (RS);2660
Lavras do Sul (RS);7294
Liberato Salzano (RS);4854
Lindolfo Collor (RS);6409
Linha Nova (RS);1720
Machadinho (RS);5864
Maçambará (RS);4487
Mampituba (RS);3201
Manoel Viana (RS);6917
Maquiné (RS);7588
Maratá (RS);2521
Marau (RS);46656
Marcelino Ramos (RS);4389
Mariana Pimentel (RS);4003
Mariano Moro (RS);1888
Marques de Souza (RS);4050
Mata (RS);4786
Mato Castelhano (RS);2610
Mato Leitão (RS);4990
Mato Queimado (RS);1833
Maximiliano de Almeida (RS);4258
Minas do Leão (RS);7661
Miraguaí (RS);4506
Montauri (RS);1530
Monte Alegre dos Campos (RS);3250
Monte Belo do Sul (RS);2609
Montenegro (RS);66295
Mormaço (RS);2815
Morrinhos do Sul (RS);3134
Morro Redondo (RS);6169
Morro Reuter (RS);6163
Mostardas (RS);12346
Muçum (RS);4694
Muitos Capões (RS);2938
Muliterno (RS);1755
Não-Me-Toque (RS);18314
Nicolau Vergueiro (RS);1979
Nonoai (RS);14056
Nova Alvorada (RS);3229
Nova Araçá (RS);5086
Nova Bassano (RS);9877
Nova Boa Vista (RS);2088
Nova Bréscia (RS);3105
Nova Candelária (RS);3134
Nova Esperança do Sul (RS);4974
Nova Hartz (RS);20539
Nova Pádua (RS);2390
Nova Palma (RS);5683
Nova Petrópolis (RS);23889
Nova Prata (RS);26587
Nova Ramada (RS);2201
Nova Roma do Sul (RS);3543
Nova Santa Rita (RS);30121
Novo Cabrais (RS);3636
Novo Hamburgo (RS);235879
Novo Machado (RS);3246
Novo Tiradentes (RS);2188
Novo Xingu (RS);1678
Novo Barreiro (RS);4371
Osório (RS);48929
Paim Filho (RS);3691
Palmares do Sul (RS);13170
Palmeira das Missões (RS);34233
Palmitinho (RS);8032
Panambi (RS);45042
Pantano Grande (RS);10438
Paraí (RS);7357
Paraíso do Sul (RS);6635
Pareci Novo (RS);4433
Parobé (RS);53555
Passa Sete (RS);4036
Passo do Sobrado (RS);6154
Passo Fundo (RS);214564
Paulo Bento (RS);2188
Paverama (RS);8146
Pedras Altas (RS);2100
Pedro Osório (RS);7634
Pejuçara (RS);3819
Pelotas (RS);336131
Picada Café (RS);5470
Pinhal (RS);3034
Pinhal da Serra (RS);2299
Pinhal Grande (RS);3867
Pinheirinho do Vale (RS);4637
Pinheiro Machado (RS);11409
Pinto Bandeira (RS);2784
Pirapó (RS);2260
Piratini (RS);17792
Planalto (RS);10624
Poço das Antas (RS);2222
Pontão (RS);3350
Ponte Preta (RS);1604
Portão (RS);35237
Porto Alegre (RS);1389322
Porto Lucena (RS);4424
Porto Mauá (RS);2176
Porto Vera Cruz (RS);1585
Porto Xavier (RS);10132
Pouso Novo (RS);1773
Presidente Lucena (RS);3159
Progresso (RS);5430
Protásio Alves (RS);2069
Putinga (RS);3814
Quaraí (RS);23988
Quatro Irmãos (RS);1579
Quevedos (RS);2555
Quinze de Novembro (RS);4000
Redentora (RS);9934
Relvado (RS);1828
Restinga Sêca (RS);15213
Rio dos Índios (RS);2874
Rio Grande (RS);198958
Rio Pardo (RS);35666
Riozinho (RS);4572
Roca Sales (RS);10644
Rodeio Bonito (RS);6821
Rolador (RS);2332
Rolante (RS);21733
Ronda Alta (RS);9972
Rondinha (RS);5083
Roque Gonzales (RS);6698
Rosário do Sul (RS);37700
Sagrada Família (RS);2529
Saldanha Marinho (RS);2621
Salto do Jacuí (RS);10373
Salvador das Missões (RS);2953
Salvador do Sul (RS);7182
Sananduva (RS);16759
Santa Bárbara do Sul (RS);8275
Santa Cecília do Sul (RS);1710
Santa Clara do Sul (RS);7067
Santa Cruz do Sul (RS);138104
Santa Maria (RS);282244
Santa Maria do Herval (RS);6482
Santa Margarida do Sul (RS);2658
Santana da Boa Vista (RS);7140
Sant'Ana do Livramento (RS);87296
Santa Rosa (RS);79395
Santa Tereza (RS);1531
Santa Vitória do Palmar (RS);31961
Santiago (RS);50331
Santo Ângelo (RS);79130
Santo Antônio do Palma (RS);2134
Santo Antônio da Patrulha (RS);44393
Santo Antônio das Missões (RS);10493
Santo Antônio do Planalto (RS);2136
Santo Augusto (RS);14196
Santo Cristo (RS);15656
Santo Expedito do Sul (RS);2395
São Borja (RS);61323
São Domingos do Sul (RS);2808
São Francisco de Assis (RS);17949
São Francisco de Paula (RS);22373
São Gabriel (RS);60102
São Jerônimo (RS);21421
São João da Urtiga (RS);4549
São João do Polêsine (RS);2707
São Jorge (RS);2976
São José das Missões (RS);2403
São José do Herval (RS);1934
São José do Hortêncio (RS);4551
São José do Inhacorá (RS);2463
São José do Norte (RS);26245
São José do Ouro (RS);6978
São José do Sul (RS);2440
São José dos Ausentes (RS);4286
São Leopoldo (RS);225669
São Lourenço do Sul (RS);43283
São Luiz Gonzaga (RS);35858
São Marcos (RS);21537
São Martinho (RS);5589
São Martinho da Serra (RS);2911
São Miguel das Missões (RS);7196
São Nicolau (RS);5248
São Paulo das Missões (RS);5948
São Pedro da Serra (RS);3614
São Pedro das Missões (RS);1791
São Pedro do Butiá (RS);3139
São Pedro do Sul (RS);15870
São Sebastião do Caí (RS);24883
São Sepé (RS);21575
São Valentim (RS);3324
São Valentim do Sul (RS);2255
São Valério do Sul (RS);2594
São Vendelino (RS);2306
São Vicente do Sul (RS);8259
Sapiranga (RS);77898
Sapucaia do Sul (RS);136542
Sarandi (RS);23356
Seberi (RS);12313
Sede Nova (RS);2753
Segredo (RS);6107
Selbach (RS);5220
Senador Salgado Filho (RS);2726
Sentinela do Sul (RS);5422
Serafina Corrêa (RS);17379
Sério (RS);2093
Sertão (RS);5637
Sertão Santana (RS);5988
Sete de Setembro (RS);1884
Severiano de Almeida (RS);3467
Silveira Martins (RS);2060
Sinimbu (RS);8698
Sobradinho (RS);14512
Soledade (RS);30936
Tabaí (RS);4565
Tapejara (RS);25201
Tapera (RS);10822
Tapes (RS);14938
Taquara (RS);54360
Taquari (RS);25968
Taquaruçu do Sul (RS);3190
Tavares (RS);5319
Tenente Portela (RS);14811
Terra de Areia (RS);10569
Teutônia (RS);33963
Tio Hugo (RS);3352
Tiradentes do Sul (RS);5201
Toropi (RS);2598
Torres (RS);43268
Tramandaí (RS);56296
Travesseiro (RS);2193
Três Arroios (RS);2638
Três Cachoeiras (RS);11216
Três Coroas (RS);24420
Três de Maio (RS);25452
Três Forquilhas (RS);2814
Três Palmeiras (RS);4826
Três Passos (RS);26284
Trindade do Sul (RS);7766
Triunfo (RS);28414
Tucunduva (RS);5649
Tunas (RS);3739
Tupanci do Sul (RS);1398
Tupanciretã (RS);20345
Tupandi (RS);5160
Tuparendi (RS);8536
Turuçu (RS);3489
Ubiretama (RS);2028
